group,filename,pred_prob,pred_label,rank_in_group,is_top_of_group,filename_norm,stamp_path,cx,cy,folder,f1_x,f1_y,f2_x,f2_y,f3_x,f3_y,dist,is_truth,asteroid_folder
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000022.npz,0.70948005,1,14,0,test/20240830_A11agSI__csv__f2__0000022.npz,test/20240830_A11agSI__csv__f2__0000022.npz,113.66156775646968,102.60446169121848,20240830_A11agSI,22.8911198208352,15.420604279727286,114.66156775646968,103.60446169121848,205.9458628526886,194.438653780004,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000023.npz,0.34859988,0,31,0,test/20240830_A11agSI__csv__f2__0000023.npz,test/20240830_A11agSI__csv__f2__0000023.npz,202.6597824212569,145.0927991643345,20240830_A11agSI,237.02909373797604,93.40881518568136,203.6597824212569,146.0927991643345,171.0420706753215,196.4340304190068,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000024.npz,0.7004643,1,16,0,test/20240830_A11agSI__csv__f2__0000024.npz,test/20240830_A11agSI__csv__f2__0000024.npz,411.9508224746212,412.8838877120535,20240830_A11agSI,465.7604740071972,458.1720117363097,412.9508224746212,413.8838877120535,358.1882487876453,366.57605374117503,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000025.npz,0.045110237,0,61,0,test/20240830_A11agSI__csv__f2__0000025.npz,test/20240830_A11agSI__csv__f2__0000025.npz,55.00283013768925,123.31512606865044,20240830_A11agSI,55.25158179037112,123.52283092261536,56.00283013768925,124.31512606865044,55.43052532287982,122.8309954684378,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000026.npz,0.43317005,0,27,0,test/20240830_A11agSI__csv__f2__0000026.npz,test/20240830_A11agSI__csv__f2__0000026.npz,165.9216789930657,155.96440637213237,20240830_A11agSI,93.57383175628962,265.5631793231148,166.9216789930657,156.96440637213237,240.21694183791104,50.378405407526,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000027.npz,0.28953245,0,37,0,test/20240830_A11agSI__csv__f2__0000027.npz,test/20240830_A11agSI__csv__f2__0000027.npz,323.6407680682973,105.85500979054012,20240830_A11agSI,374.3357552811536,213.6832534185964,324.6407680682973,106.85500979054012,273.4127109021583,1.5376255292602536,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000028.npz,0.04452939,0,62,0,test/20240830_A11agSI__csv__f2__0000028.npz,test/20240830_A11agSI__csv__f2__0000028.npz,47.47413807196892,193.55666818241144,20240830_A11agSI,9.545973196753836,88.16113324758604,48.47413807196892,194.55666818241144,90.52549989285046,303.1647744826192,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000029.npz,0.66367066,1,19,0,test/20240830_A11agSI__csv__f2__0000029.npz,test/20240830_A11agSI__csv__f2__0000029.npz,92.14168120526742,264.199989911041,20240830_A11agSI,22.4956718982194,368.4019847857292,93.14168120526742,265.199989911041,167.23566274825075,157.49269400653804,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000030.npz,0.19718795,0,46,0,test/20240830_A11agSI__csv__f2__0000030.npz,test/20240830_A11agSI__csv__f2__0000030.npz,152.15054226013586,272.5676903506537,20240830_A11agSI,159.07734405095596,152.82896959476778,153.15054226013586,273.5676903506537,148.14662341919254,391.2941515237181,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000031.npz,0.20865333,0,43,0,test/20240830_A11agSI__csv__f2__0000031.npz,test/20240830_A11agSI__csv__f2__0000031.npz,73.55910561117773,37.10930551265213,20240830_A11agSI,111.33084045244128,67.36607575592907,74.55910561117773,38.10930551265213,39.53482859133268,6.253670600558706,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000032.npz,0.24976073,0,41,0,test/20240830_A11agSI__csv__f2__0000032.npz,test/20240830_A11agSI__csv__f2__0000032.npz,346.8900432638004,216.66516829314384,20240830_A11agSI,424.7524443678008,268.6890203047359,347.8900432638004,217.66516829314384,274.5989010036558,169.07233904372166,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000033.npz,0.054995846,0,59,0,test/20240830_A11agSI__csv__f2__0000033.npz,test/20240830_A11agSI__csv__f2__0000033.npz,69.81312865749604,135.01569001767308,20240830_A11agSI,76.94019968620341,83.72797838392913,70.81312865749604,136.01569001767308,67.86448680719423,188.91606341338763,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000034.npz,0.1690661,0,48,0,test/20240830_A11agSI__csv__f2__0000034.npz,test/20240830_A11agSI__csv__f2__0000034.npz,180.78590675276388,504.9862945818651,20240830_A11agSI,177.88378814466378,508.3072043318697,181.78590675276388,505.9862945818651,182.3668267788586,506.3372636863196,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000035.npz,0.79704547,1,5,0,test/20240830_A11agSI__csv__f2__0000035.npz,test/20240830_A11agSI__csv__f2__0000035.npz,397.9972476380621,109.97840901626196,20240830_A11agSI,375.57744014292,145.09556735811748,398.9972476380621,110.97840901626196,420.4631797389429,73.7940730750826,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000036.npz,0.73729855,1,11,0,test/20240830_A11agSI__csv__f2__0000036.npz,test/20240830_A11agSI__csv__f2__0000036.npz,73.46203314382376,286.9347140039302,20240830_A11agSI,79.62419382076979,428.4331151889507,74.46203314382376,287.9347140039302,68.31759571826746,151.56681510227344,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000037.npz,0.7473195,1,9,0,test/20240830_A11agSI__csv__f2__0000037.npz,test/20240830_A11agSI__csv__f2__0000037.npz,89.06275241754136,301.94339676604164,20240830_A11agSI,54.92048998946845,160.89632202475752,90.06275241754136,302.94339676604164,121.31137695837364,447.0207194162314,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000038.npz,0.027195152,0,64,0,test/20240830_A11agSI__csv__f2__0000038.npz,test/20240830_A11agSI__csv__f2__0000038.npz,73.13823837866005,154.5871786941247,20240830_A11agSI,101.01292331252938,68.15802944227528,74.13823837866005,155.5871786941247,45.14828256904747,239.7304380315765,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000039.npz,0.27352744,0,40,0,test/20240830_A11agSI__csv__f2__0000039.npz,test/20240830_A11agSI__csv__f2__0000039.npz,67.07791040993703,202.3404262370847,20240830_A11agSI,49.573538726118414,180.00517397159803,68.07791040993703,203.3404262370847,86.36552851131128,222.6872828610648,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000040.npz,0.2741943,0,39,0,test/20240830_A11agSI__csv__f2__0000040.npz,test/20240830_A11agSI__csv__f2__0000040.npz,178.4125977057052,473.787861664195,20240830_A11agSI,121.20170585035864,446.7723056634452,179.4125977057052,474.787861664195,242.8675768589829,506.4540193727722,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000041.npz,0.20774522,0,44,0,test/20240830_A11agSI__csv__f2__0000041.npz,test/20240830_A11agSI__csv__f2__0000041.npz,181.46065533637383,286.0490068337611,20240830_A11agSI,179.14223277508307,413.0708601184825,182.46065533637383,287.0490068337611,188.0039806794368,164.44327218645907,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000042.npz,0.7976792,1,3,0,test/20240830_A11agSI__csv__f2__0000042.npz,test/20240830_A11agSI__csv__f2__0000042.npz,86.0568955088907,385.409581121982,20240830_A11agSI,174.67863906644214,304.7983578793208,87.0568955088907,386.409581121982,2.0596400729368725,471.82235831803234,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000043.npz,0.10906647,0,55,0,test/20240830_A11agSI__csv__f2__0000043.npz,test/20240830_A11agSI__csv__f2__0000043.npz,214.008634463152,120.2402836634619,20240830_A11agSI,178.8176233835255,10.63948950597009,215.008634463152,121.2402836634619,249.1146129599356,226.1940128926128,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000044.npz,0.5418056,1,25,0,test/20240830_A11agSI__csv__f2__0000044.npz,test/20240830_A11agSI__csv__f2__0000044.npz,308.1716132355915,48.90294092216794,20240830_A11agSI,185.28540252839008,89.4609548614485,309.1716132355915,49.90294092216794,430.84859784753183,6.36826725066058,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000045.npz,0.31300986,0,35,0,test/20240830_A11agSI__csv__f2__0000045.npz,test/20240830_A11agSI__csv__f2__0000045.npz,52.14165643268248,-0.5855251352341213,20240830_A11agSI,64.32649425695067,3.087893046901684,53.14165643268248,0.4144748647658787,43.78415126121544,0.6085456403976082,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000046.npz,0.23923397,0,42,0,test/20240830_A11agSI__csv__f2__0000046.npz,test/20240830_A11agSI__csv__f2__0000046.npz,373.1519600673839,212.9323335584816,20240830_A11agSI,394.717403523414,69.14496934855529,374.1519600673839,213.9323335584816,350.810407940752,367.4713956723153,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000047.npz,0.09003988,0,56,0,test/20240830_A11agSI__csv__f2__0000047.npz,test/20240830_A11agSI__csv__f2__0000047.npz,55.99474162383933,201.5117548915517,20240830_A11agSI,79.13708640159473,272.20240497644426,56.99474162383933,202.5117548915517,38.35853873533552,128.44806211695726,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000048.npz,0.07438611,0,58,0,test/20240830_A11agSI__csv__f2__0000048.npz,test/20240830_A11agSI__csv__f2__0000048.npz,239.95330349324465,200.8301877145194,20240830_A11agSI,301.78814728909606,314.4379799861396,240.95330349324465,201.8301877145194,185.0539231080913,88.84653030753685,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000049.npz,0.33262163,0,33,0,test/20240830_A11agSI__csv__f2__0000049.npz,test/20240830_A11agSI__csv__f2__0000049.npz,485.7019676252796,37.500748281076,20240830_A11agSI,501.8230503401071,14.700039814335383,486.7019676252796,38.500748281076,475.71431508247946,56.24861140380628,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000050.npz,0.6723082,1,18,0,test/20240830_A11agSI__csv__f2__0000050.npz,test/20240830_A11agSI__csv__f2__0000050.npz,418.3286761111551,414.40368925708776,20240830_A11agSI,412.9721819807159,413.8838331579251,419.3286761111551,415.40368925708776,419.6042684867351,415.9714658030209,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000051.npz,0.16522795,0,49,0,test/20240830_A11agSI__csv__f2__0000051.npz,test/20240830_A11agSI__csv__f2__0000051.npz,291.18086935382576,102.38986000309922,20240830_A11agSI,390.7658659477529,84.22010525101359,292.18086935382576,103.38986000309922,186.01153445153068,120.9593480226726,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000052.npz,0.4624731,1,26,0,test/20240830_A11agSI__csv__f2__0000052.npz,test/20240830_A11agSI__csv__f2__0000052.npz,178.22312316492958,43.58869765897407,20240830_A11agSI,170.6954333401274,16.11924814154196,179.22312316492958,44.58869765897407,187.2223572790371,65.92823935023222,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000053.npz,0.37242573,0,29,0,test/20240830_A11agSI__csv__f2__0000053.npz,test/20240830_A11agSI__csv__f2__0000053.npz,356.5928681771115,366.26199553320754,20240830_A11agSI,412.86635877305145,425.9952769981686,357.5928681771115,367.26199553320754,302.43828159709125,314.74898598984817,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000054.npz,0.64913785,1,20,0,test/20240830_A11agSI__csv__f2__0000054.npz,test/20240830_A11agSI__csv__f2__0000054.npz,100.0472970142268,66.75166380436428,20240830_A11agSI,27.70042780470584,65.92745075751898,101.0472970142268,67.75166380436428,177.09170113970703,63.90995534440509,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000055.npz,0.11295544,0,54,0,test/20240830_A11agSI__csv__f2__0000055.npz,test/20240830_A11agSI__csv__f2__0000055.npz,219.6462187659569,204.84482299334096,20240830_A11agSI,241.25519010641835,201.8107192798045,220.6462187659569,205.84482299334096,192.8253028963936,208.62533082601303,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000056.npz,0.02409509,0,65,0,test/20240830_A11agSI__csv__f2__0000056.npz,test/20240830_A11agSI__csv__f2__0000056.npz,73.11514977682808,166.82067613443525,20240830_A11agSI,38.05392704338061,127.79749577560835,74.11514977682808,167.82067613443525,112.89283904842776,202.2802572754649,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000057.npz,0.7054114,1,15,0,test/20240830_A11agSI__csv__f2__0000057.npz,test/20240830_A11agSI__csv__f2__0000057.npz,185.194230988534,136.44655765774695,20240830_A11agSI,162.03688989760985,217.27697043619608,186.194230988534,137.44655765774695,211.81264973377728,47.53932690787997,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000058.npz,0.2995026,0,36,0,test/20240830_A11agSI__csv__f2__0000058.npz,test/20240830_A11agSI__csv__f2__0000058.npz,462.9461267484247,300.3547282484243,20240830_A11agSI,471.73120629057735,187.74633153323947,463.9461267484247,301.3547282484243,456.1528345501145,426.5601444419314,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000059.npz,0.79343957,1,7,0,test/20240830_A11agSI__csv__f2__0000059.npz,test/20240830_A11agSI__csv__f2__0000059.npz,483.3099082699073,169.56629738909947,20240830_A11agSI,511.08608740095735,34.1300330477315,484.3099082699073,170.56629738909947,464.0460257092284,301.5307122158579,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000060.npz,0.7461028,1,10,0,test/20240830_A11agSI__csv__f2__0000060.npz,test/20240830_A11agSI__csv__f2__0000060.npz,169.63216746671412,15.46597826818774,20240830_A11agSI,46.57967192523248,3.3838808835224654,170.63216746671412,16.46597826818774,287.3443094510864,34.51771399931994,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000061.npz,0.32071975,0,34,0,test/20240830_A11agSI__csv__f2__0000061.npz,test/20240830_A11agSI__csv__f2__0000061.npz,221.3961503302932,27.61978586015053,20240830_A11agSI,273.5075721861182,1.393591411303106,222.3961503302932,28.61978586015053,171.1700341155688,46.78134333280332,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000062.npz,0.68049103,1,17,0,test/20240830_A11agSI__csv__f2__0000062.npz,test/20240830_A11agSI__csv__f2__0000062.npz,191.751297242584,207.11625127797544,20240830_A11agSI,300.5102884093957,228.5496357549661,192.751297242584,208.11625127797544,86.32694950268021,177.50839559050513,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000063.npz,0.5546473,1,24,0,test/20240830_A11agSI__csv__f2__0000063.npz,test/20240830_A11agSI__csv__f2__0000063.npz,100.99124625176889,168.7489454076063,20240830_A11agSI,146.38364012270588,190.4083996623933,101.99124625176889,169.7489454076063,65.53060991719127,142.25479687568412,0.0,False,20240830_A11agSI
test,20240830_A11agSI/test/20240830_A11agSI__csv__f2__0000064.npz,0.5591054,1,23,0,test/20240830_A11agSI__csv__f2__0000064.npz,test/20240830_A11agSI__csv__f2__0000064.npz,157.84639617975432,152.14461862784606,20240830_A11agSI,166.83703045457725,157.40079667220016,158.84639617975432,153.14461862784606,159.29422351401251,153.04002201386672,0.0,False,20240830_A11agSI
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000000.npz,0.24125989,0,3,0,test/20241009_C43LTU1__csv__f2__0000000.npz,test/20241009_C43LTU1__csv__f2__0000000.npz,196.5404771948688,333.6694270962664,20241009_C43LTU1,198.77029863681696,334.2991054198807,197.5404771948688,334.6694270962664,196.575447568303,335.285992330154,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000001.npz,0.85432184,1,1,1,test/20241009_C43LTU1__csv__f2__0000001.npz,test/20241009_C43LTU1__csv__f2__0000001.npz,428.92725262784575,204.1125545603059,20241009_C43LTU1,471.4475048525848,249.48512188399465,429.92725262784575,205.1125545603059,388.7062134972799,161.0835213337828,0.0,True,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000002.npz,0.00016236442,0,26,0,test/20241009_C43LTU1__csv__f2__0000002.npz,test/20241009_C43LTU1__csv__f2__0000002.npz,3.010003301853544,2.4548471466681008,20241009_C43LTU1,2.8209349117814213,3.3095051186351725,4.010003301853544,3.4548471466681008,4.71625819858798,3.826391879725009,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000003.npz,0.022845106,0,19,0,test/20241009_C43LTU1__csv__f2__0000003.npz,test/20241009_C43LTU1__csv__f2__0000003.npz,8.225224344555244,32.41911458697439,20241009_C43LTU1,8.655282440343484,50.51418030036439,9.225224344555244,33.41911458697439,9.853657589032736,15.049572568845946,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000004.npz,0.22701377,0,4,0,test/20241009_C43LTU1__csv__f2__0000004.npz,test/20241009_C43LTU1__csv__f2__0000004.npz,269.61911114027345,288.81380918396434,20241009_C43LTU1,268.7410837129718,288.7716040541701,270.61911114027345,289.81380918396434,271.78827380157327,290.2581865908508,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000005.npz,0.08617562,0,13,0,test/20241009_C43LTU1__csv__f2__0000005.npz,test/20241009_C43LTU1__csv__f2__0000005.npz,165.01452737423713,56.81196229571671,20241009_C43LTU1,166.71786704214784,58.31661777813275,166.01452737423713,57.81196229571671,165.4347609314126,58.60448020167024,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000006.npz,0.027475387,0,18,0,test/20241009_C43LTU1__csv__f2__0000006.npz,test/20241009_C43LTU1__csv__f2__0000006.npz,2.73852783232266,29.403576308759227,20241009_C43LTU1,1.1199322188917051,36.87037771724098,3.73852783232266,30.403576308759227,5.91817242280959,25.443656577350083,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000007.npz,0.64082456,1,2,0,test/20241009_C43LTU1__csv__f2__0000007.npz,test/20241009_C43LTU1__csv__f2__0000007.npz,187.84467685796056,428.3238248656119,20241009_C43LTU1,186.31091748386467,428.5237489581738,188.84467685796056,429.3238248656119,189.70775512529053,429.7143613567243,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000008.npz,0.10261857,0,12,0,test/20241009_C43LTU1__csv__f2__0000008.npz,test/20241009_C43LTU1__csv__f2__0000008.npz,8.13921647271738,48.80691181858976,20241009_C43LTU1,2.482752146095862,27.10993692278899,9.13921647271738,49.80691181858976,15.372710237891964,70.54476373651602,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000009.npz,0.16736251,0,6,0,test/20241009_C43LTU1__csv__f2__0000009.npz,test/20241009_C43LTU1__csv__f2__0000009.npz,253.181618392946,72.94538641724841,20241009_C43LTU1,253.76718208072467,75.49599729103204,254.181618392946,73.94538641724841,253.8282277201025,75.41508522738891,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000010.npz,0.16642423,0,7,0,test/20241009_C43LTU1__csv__f2__0000010.npz,test/20241009_C43LTU1__csv__f2__0000010.npz,342.4221635978443,364.7779982359826,20241009_C43LTU1,333.9407748135509,287.51135228614083,343.4221635978443,365.7779982359826,351.82841849135303,440.5318555245794,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000011.npz,0.07984399,0,14,0,test/20241009_C43LTU1__csv__f2__0000011.npz,test/20241009_C43LTU1__csv__f2__0000011.npz,335.2027993804249,100.60953498908344,20241009_C43LTU1,389.2910853418379,23.277593598877587,336.2027993804249,101.60953498908344,286.119705319794,180.16896168203468,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000012.npz,0.038975976,0,16,0,test/20241009_C43LTU1__csv__f2__0000012.npz,test/20241009_C43LTU1__csv__f2__0000012.npz,287.5437064326805,389.2232885155613,20241009_C43LTU1,315.2048227382497,428.3933807829238,288.5437064326805,390.2232885155613,265.07910327283224,354.17421675158147,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000013.npz,0.059661098,0,15,0,test/20241009_C43LTU1__csv__f2__0000013.npz,test/20241009_C43LTU1__csv__f2__0000013.npz,425.3605024889259,264.46926287680714,20241009_C43LTU1,428.342734308215,265.761097521089,426.3605024889259,265.46926287680714,428.4931432061467,265.93432025028574,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000014.npz,0.001256845,0,25,0,test/20241009_C43LTU1__csv__f2__0000014.npz,test/20241009_C43LTU1__csv__f2__0000014.npz,8.29204424145476,15.020561726567138,20241009_C43LTU1,14.381962535841495,8.8643350520112,9.29204424145476,16.020561726567138,4.332764968762746,20.640081682144825,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000015.npz,0.15235174,0,9,0,test/20241009_C43LTU1__csv__f2__0000015.npz,test/20241009_C43LTU1__csv__f2__0000015.npz,62.98906764120807,252.68291461021155,20241009_C43LTU1,64.37561595447511,250.74697501579777,63.98906764120807,253.68291461021155,63.78249942552256,250.8181172957402,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000016.npz,0.0015258016,0,24,0,test/20241009_C43LTU1__csv__f2__0000016.npz,test/20241009_C43LTU1__csv__f2__0000016.npz,15.838070553453406,19.442321801357508,20241009_C43LTU1,30.595378097758896,6.374460681614181,16.838070553453406,20.442321801357508,2.91524960042193,39.33112083568304,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000017.npz,0.036402065,0,17,0,test/20241009_C43LTU1__csv__f2__0000017.npz,test/20241009_C43LTU1__csv__f2__0000017.npz,112.73894819833092,187.27256181618864,20241009_C43LTU1,212.43553746054005,134.01524628009173,113.73894819833092,188.27256181618864,8.3117556739507,248.3473921915914,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000018.npz,0.016607594,0,21,0,test/20241009_C43LTU1__csv__f2__0000018.npz,test/20241009_C43LTU1__csv__f2__0000018.npz,56.03942862899038,11.31698035991252,20241009_C43LTU1,17.2677597589136,18.50236785852493,57.03942862899038,12.31698035991252,98.6133711236576,0.6333189887854473,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000019.npz,0.11426465,0,11,0,test/20241009_C43LTU1__csv__f2__0000019.npz,test/20241009_C43LTU1__csv__f2__0000019.npz,1.9904220683632443,38.22417353707036,20241009_C43LTU1,7.800666871365166,16.302921368270972,2.9904220683632445,39.22417353707036,2.2359477806156747,65.91625753954705,2.220446049250313e-16,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000020.npz,0.1647745,0,8,0,test/20241009_C43LTU1__csv__f2__0000020.npz,test/20241009_C43LTU1__csv__f2__0000020.npz,502.8449594079835,181.37513793232583,20241009_C43LTU1,502.9274489499613,322.5731752058256,503.8449594079835,182.37513793232583,509.4389785128333,48.79686757064934,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000021.npz,0.0017504459,0,23,0,test/20241009_C43LTU1__csv__f2__0000021.npz,test/20241009_C43LTU1__csv__f2__0000021.npz,400.7174034148359,472.6934262854048,20241009_C43LTU1,487.7383735879672,439.5384836977013,401.7174034148359,473.6934262854048,305.4168837177345,510.5350148272452,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000022.npz,0.14908144,0,10,0,test/20241009_C43LTU1__csv__f2__0000022.npz,test/20241009_C43LTU1__csv__f2__0000022.npz,107.35389668952354,194.5974024820489,20241009_C43LTU1,8.396050348333858,248.40544361550783,108.35389668952354,195.5974024820489,211.66016365095027,133.88385332384968,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000023.npz,0.20479456,0,5,0,test/20241009_C43LTU1__csv__f2__0000023.npz,test/20241009_C43LTU1__csv__f2__0000023.npz,460.03398189699374,151.7967483831559,20241009_C43LTU1,431.6775752098598,192.05436027323947,461.03398189699374,152.7967483831559,491.6705754723456,103.655639982656,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000024.npz,0.005024118,0,22,0,test/20241009_C43LTU1__csv__f2__0000024.npz,test/20241009_C43LTU1__csv__f2__0000024.npz,314.8339926377091,289.162622699028,20241009_C43LTU1,265.0042079135301,354.6945951656607,315.8339926377091,290.162622699028,367.8140304424144,235.84549718914465,0.0,False,20241009_C43LTU1
test,20241009_C43LTU1/test/20241009_C43LTU1__csv__f2__0000025.npz,0.017086508,0,20,0,test/20241009_C43LTU1__csv__f2__0000025.npz,test/20241009_C43LTU1__csv__f2__0000025.npz,358.4482010291909,242.0069350832217,20241009_C43LTU1,367.33132536174224,236.2827886041752,359.4482010291909,243.0069350832217,359.4831659193385,242.88993926612616,0.0,False,20241009_C43LTU1
test,20241009_CC1LK42/test/20241009_CC1LK42__csv__f2__0000000.npz,0.16612072,0,22,0,test/20241009_CC1LK42__csv__f2__0000000.npz,test/20241009_CC1LK42__csv__f2__0000000.npz,218.7115606537958,280.8249323077952,20241009_CC1LK42,211.7608895125315,247.2947700427176,219.7115606537958,281.8249323077952,228.0617648461471,316.9647265058426,0.0,True,20241009_CC1LK42
test,20241009_CC1LK42/test/20241009_CC1LK42__csv__f2__0000001.npz,0.43285403,0,16,0,test/20241009_CC1LK42__csv__f2__0000001.npz,test/20241009_CC1LK42__csv__f2__0000001.npz,116.55408906102596,411.5770181592713,20241009_CC1LK42,171.01360274911497,468.1310536833404,117.55408906102596,412.5770181592713,66.09345408886719,358.513907000735,0.0,False,20241009_CC1LK42
test,20241009_CC1LK42/test/20241009_CC1LK42__csv__f2__0000002.npz,0.54529417,1,12,0,test/20241009_CC1LK42__csv__f2__0000002.npz,test/20241009_CC1LK42__csv__f2__0000002.npz,386.8471836497564,250.89253873800007,20241009_CC1LK42,388.4410533029221,250.3462356569902,387.8471836497564,251.89253873800007,387.8012038430591,251.8742513962337,0.0,False,20241009_CC1LK42
